Legal entity,Project ID,Activity number,Activity name,Project date,Resource.Resource ID,Resource.Resource name,Description,Role ID,Hours,Line property,Cost price,Total cost amount,Sales currency,Sales price,Total sales amount,Description2,Invoice status,Transaction ID
301,30100628,301000011393,Development (Bug),2025-09-30 00:00:00,247052,Taylor Irving,,2040,2,H,89,178,EUR,0,0,DMS Logging,Nonchargeable,TR473671590585
301,30100628,301000011391,"Governance, Meetings (PM)",2025-09-30 00:00:00,245082,Kendall Davies,,2022,4,H,97.75,391,EUR,0,0,,Nonchargeable,TR421263178879
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-09-30 00:00:00,247052,Taylor Irving,,2040,1,H,89,89,EUR,0,0,,Nonchargeable,TR673582963489
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-01 00:00:00,247052,Taylor Irving,,2040,0.5,H,89,44.5,EUR,0,0,Project status meeting,Nonchargeable,TR870404992846
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-01 00:00:00,270284,Quinn Fisher,,2073,2,H,53,106,EUR,0,0,"FF Refinement, alarm oefening & overige besprekingen / overleg tickets",Nonchargeable,TR147701290777
301,30100628,301000011395,Deployment,2025-10-01 00:00:00,270284,Quinn Fisher,,2073,6,H,53,318,EUR,0,0,"Alles rondom de hotfix. Testen, overleg met Jules, hotfix uitvoeren, etc.",Nonchargeable,TR284240684348
301,30100628,301000011392,"Governance, Meetings (BA)",2025-10-01 00:00:00,216361,Harper Turner,,2075,6,H,91,546,EUR,0,0,Diverse meetings,Nonchargeable,TR252438792370
301,30100628,301000011399,Analysis,2025-10-01 00:00:00,216361,Harper Turner,,2075,2,H,91,182,EUR,0,0,"blending schermen
bookingdate",Nonchargeable,TR889508785337
301,30100628,301000011393,Development (Bug),2025-10-01 00:00:00,205695,Jamie Reed,,2071,5,H,85,425,EUR,0,0,,Nonchargeable,TR893463042439
301,30100628,301000011393,Development (Bug),2025-10-01 00:00:00,212676,Skyler Owen,,2073,4,H,90,360,EUR,0,0,14043 DMS Reception: Weigeren van levering triggert geen DMS records,Nonchargeable,TR217721663821
301,30100628,301000011393,Development (Bug),2025-10-01 00:00:00,212676,Skyler Owen,,2073,4,H,90,360,EUR,0,0,14041 DMS Shipment: Report_Shipment_Shipaction geeft een vreemde waarde voor actual end time bij manuele push levering,Nonchargeable,TR771107062439
301,30100628,301000011391,"Governance, Meetings (PM)",2025-10-01 00:00:00,245082,Kendall Davies,,2022,5,H,97.75,488.75,EUR,0,0,,Nonchargeable,TR306999906520
301,30100400,301000006673,Development-Configuration-UnitTesting,2025-10-01 00:00:00,205695,Jamie Reed,,2071,1,H,85,85,EUR,0,0,,Nonchargeable,TR533156876549
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-02 00:00:00,270284,Quinn Fisher,,2073,0.75,H,53,39.75,EUR,0,0,FF Daily Standup & FF overleg Florian Smeyers,Nonchargeable,TR603437123514
301,30100628,301000011393,Development (Bug),2025-10-02 00:00:00,270284,Quinn Fisher,,2073,1.5,H,53,79.5,EUR,0,0,BUG 14075 - Uitzoeken waar dit fout gaat. Analyseren. Lijkt issue van tester.,Nonchargeable,TR962534892282
301,30100628,301000011395,Deployment,2025-10-02 00:00:00,270284,Quinn Fisher,,2073,1.25,H,53,66.25,EUR,0,0,"Release wiki aanvullen, release notes sturen en release tickets verplaatsen.",Nonchargeable,TR886797544735
301,30100628,301000011393,Development (Bug),2025-10-02 00:00:00,270284,Quinn Fisher,,2073,2,H,53,106,EUR,0,0,BUG 14077 - Analyseren samen met Ronny. Dit lijkt ook fout van tester.,Nonchargeable,TR217415530552
301,30100628,301000011393,Development (Bug),2025-10-02 00:00:00,270284,Quinn Fisher,,2073,2,H,53,106,EUR,0,0,BUG 13405 – Met Jan van Doorslaer het probleem van afrondingen analyseren. Probleem gevonden. Jan geholpen met productie flow van farm frites en met hem de code doorlopen. Fout gevonden bij het verdelen van doosconsumpties over meerdere lijnen.,Nonchargeable,TR558518465040
301,30100628,301000011392,"Governance, Meetings (BA)",2025-10-02 00:00:00,216361,Harper Turner,,2075,2,H,91,182,EUR,0,0,,Nonchargeable,TR747131921323
301,30100628,301000011399,Analysis,2025-10-02 00:00:00,216361,Harper Turner,,2075,4,H,91,364,EUR,0,0,,Nonchargeable,TR946637779697
301,30100628,301000011396,Testing,2025-10-02 00:00:00,216361,Harper Turner,,2075,1,H,91,91,EUR,0,0,,Nonchargeable,TR597751294833
301,30100628,301000011393,Development (Bug),2025-10-02 00:00:00,205695,Jamie Reed,,2071,8,H,85,680,EUR,0,0,13405 trying to find a reason,Nonchargeable,TR823518971705
301,30100628,301000011391,"Governance, Meetings (PM)",2025-10-02 00:00:00,245082,Kendall Davies,,2022,3,H,97.75,293.25,EUR,0,0,,Nonchargeable,TR248194400168
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-03 00:00:00,270284,Quinn Fisher,,2073,0.25,H,53,13.25,EUR,0,0,FF Daily Standup,Nonchargeable,TR649600571250
301,30100628,301000011393,Development (Bug),2025-10-03 00:00:00,270284,Quinn Fisher,,2073,1,H,53,53,EUR,0,0,BUG 14075 / 14077 - Scripts aanpassen zodat alle consumptie types meegenomen worden voor alle productgroepen. Testen + PR.,Nonchargeable,TR679839214916
301,30100628,301000011398,Support (Internal),2025-10-03 00:00:00,270284,Quinn Fisher,,2073,2.5,H,53,132.5,EUR,0,0,Ronny Vermeiren helpen met debuggen van niet aangemaakte pallet na print issue en quality tests volgorde. Ook Jan helpen met farm frites operaties en uitleggen flow van orders inplannen. Ook gekeken naar print issue.,Nonchargeable,TR154701622307
301,30100628,301000011393,Development (Bug),2025-10-03 00:00:00,270284,Quinn Fisher,,2073,3.5,H,53,185.5,EUR,0,0,BUG 14049 – Analyseren waar sampling SAP fout gaat. Probleem gevonden + gefixt. Getest. Test strategie bleek fout geschreven. Aangegeven in ticket aan Jules. Mijn testresultaten leken in orde. PR gemaakt.,Nonchargeable,TR630794051725
301,30100628,301000011393,Development (Bug),2025-10-03 00:00:00,270284,Quinn Fisher,,2073,0.75,H,53,39.75,EUR,0,0,BUG 14124 – Analyseren van SAP consumptie triggers. Bericht gestuurd naar Jan Maes en John Monster dat dit per work center ingesteld kan worden. SAP Instellingen.,Nonchargeable,TR662315891156
301,30100628,301000011392,"Governance, Meetings (BA)",2025-10-03 00:00:00,216361,Harper Turner,,2075,2,H,91,182,EUR,0,0,refinement + meeting met Patrick: quality,Nonchargeable,TR297182728040
301,30100628,301000011399,Analysis,2025-10-03 00:00:00,216361,Harper Turner,,2075,6,H,91,546,EUR,0,0,,Nonchargeable,TR738626494246
301,30100628,301000011393,Development (Bug),2025-10-03 00:00:00,205695,Jamie Reed,,2071,6.5,H,85,552.5,EUR,0,0,"Made a helper to divide qunties based on weights and round to nrofdecimals.
Checked further in DB to see issues for 13405",Nonchargeable,TR903904706560
301,30100628,301000011391,"Governance, Meetings (PM)",2025-10-03 00:00:00,245082,Kendall Davies,,2022,2,H,97.75,195.5,EUR,0,0,,Nonchargeable,TR240940400466
301,30100400,301000006673,Development-Configuration-UnitTesting,2025-10-03 00:00:00,205695,Jamie Reed,,2071,1.5,H,85,127.5,EUR,0,0,Problems making a linked server from new exact test server to production sql. Unable to resolve the issue as from our new sql this just works.,Nonchargeable,TR525646523196
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-06 00:00:00,270284,Quinn Fisher,,2073,0.25,H,53,13.25,EUR,0,0,FF Daily Standup,Nonchargeable,TR759954030945
301,30100628,301000011394,Development (Feature),2025-10-06 00:00:00,270284,Quinn Fisher,,2073,5.5,H,53,291.5,EUR,0,0,FEATURE 13665 – Mijn code verder getest. Daarna code doorlopen met Jan van Doorslaer. Bespreken of dit correct is. Besproken om het minder complex te maken. Begin gemaakt aan minder complex maken.,Nonchargeable,TR655433089625
301,30100628,301000011394,Development (Feature),2025-10-06 00:00:00,205695,Jamie Reed,,2071,8,H,85,680,EUR,0,0,Changes quality export,Nonchargeable,TR524692338663
301,30100628,301000011394,Development (Feature),2025-10-06 00:00:00,212676,Skyler Owen,,2073,8,H,90,720,EUR,0,0,14088 Planned & Adjusted planned delivery date conflicts with report_reception_actions,Nonchargeable,TR940492954278
301,30100628,301000011391,"Governance, Meetings (PM)",2025-10-06 00:00:00,245082,Kendall Davies,,2022,5,H,97.75,488.75,EUR,0,0,,Nonchargeable,TR401713888212
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-06 00:00:00,295647,Logan Bennett,,2071,2,H,85,170,EUR,0,0,,Nonchargeable,TR595184704771
301,30100628,301000011398,Support (Internal),2025-10-06 00:00:00,295647,Logan Bennett,,2071,6,H,85,510,EUR,0,0,Begeleiden collega's + bijwerken DevOps,Nonchargeable,TR249485464146
301,30100628,301000011392,"Governance, Meetings (BA)",2025-10-07 00:00:00,216361,Harper Turner,,2075,6,H,91,546,EUR,0,0,Meetings OH onsite,Nonchargeable,TR551565044693
301,30100628,301000011394,Development (Feature),2025-10-07 00:00:00,270284,Quinn Fisher,,2073,5,H,53,265,EUR,0,0,FEATURE 13665 – Code verbeteren en logica van Ron omgooien zodat het minder complex wordt.,Nonchargeable,TR871386968785
301,30100628,301000011398,Support (Internal),2025-10-07 00:00:00,270284,Quinn Fisher,,2073,0.75,H,53,39.75,EUR,0,0,Thomas Smekens helpen met inplannen en reserveren handling units.,Nonchargeable,TR924145970822
301,30100628,301000011393,Development (Bug),2025-10-07 00:00:00,205695,Jamie Reed,,2071,5,H,85,425,EUR,0,0,Changes to unplanned bulk,Nonchargeable,TR428617803166
301,30100628,301000011393,Development (Bug),2025-10-07 00:00:00,247052,Taylor Irving,,2040,0.5,H,89,44.5,EUR,0,0,"1350
",Nonchargeable,TR872420123097
301,30100628,301000011394,Development (Feature),2025-10-07 00:00:00,212676,Skyler Owen,,2073,8,H,90,720,EUR,0,0,14200 DMS Shipment: Report_Reception_Load add extra fields regarding quality status,Nonchargeable,TR883032284455
301,30100628,301000011391,"Governance, Meetings (PM)",2025-10-07 00:00:00,245082,Kendall Davies,,2022,7,H,97.75,684.25,EUR,0,0,,Nonchargeable,TR793867349362
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-07 00:00:00,295647,Logan Bennett,,2071,8,H,85,680,EUR,0,0,Bezoek BE onsite Oudenhoorn,Nonchargeable,TR319976811274
301,30100628,301000011392,"Governance, Meetings (BA)",2025-10-08 00:00:00,216361,Harper Turner,,2075,6,H,91,546,EUR,0,0,project meetings,Nonchargeable,TR783800509229
301,30100628,301000011399,Analysis,2025-10-08 00:00:00,216361,Harper Turner,,2075,2,H,91,182,EUR,0,0,,Nonchargeable,TR420895838124
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-08 00:00:00,270284,Quinn Fisher,,2073,5,H,53,265,EUR,0,0,Sprint review / retrospective meetings / CR 14182 bespreking / meeting potato consumption / reistijd & overige besprekingen,Nonchargeable,TR480906095118
301,30100628,301000011393,Development (Bug),2025-10-08 00:00:00,270284,Quinn Fisher,,2073,3,H,53,159,EUR,0,0,BUG 14271 - Scripts gefixt voor alle consumptie locaties en lijst met consumptie locaties gefixt voor website consumpties + testen + PR.,Nonchargeable,TR842690863399
301,30100628,301000011394,Development (Feature),2025-10-08 00:00:00,212676,Skyler Owen,,2073,4.5,H,90,405,EUR,0,0,14197 DMS Shipments: Potato shipments in aparte DMS tabel opnemen,Nonchargeable,TR816015700634
301,30100628,301000011392,"Governance, Meetings (BA)",2025-10-08 00:00:00,212676,Skyler Owen,,2073,3.5,H,90,315,EUR,0,0,Sprint review + retro + sprint planning + overleg Patrick,Nonchargeable,TR650519513618
301,30100628,301000011391,"Governance, Meetings (PM)",2025-10-08 00:00:00,245082,Kendall Davies,,2022,3,H,97.75,293.25,EUR,0,0,,Nonchargeable,TR862539194528
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-08 00:00:00,295647,Logan Bennett,,2071,4,H,85,340,EUR,0,0,Meetings DMS Consumptie en ILP + Potato consumptions,Nonchargeable,TR454922686040
301,30100628,301000011398,Support (Internal),2025-10-08 00:00:00,295647,Logan Bennett,,2071,4,H,85,340,EUR,0,0,Begeleiden collega's + bijwerken DevOps,Nonchargeable,TR227604993334
301,30100628,301000011399,Analysis,2025-10-09 00:00:00,216361,Harper Turner,,2075,4,H,91,364,EUR,0,0,"issues quality
ondersteuning Thomas, Douwe
Analyse potato consumption uitwerken voor Jules",Nonchargeable,TR489814560511
301,30100628,301000011396,Testing,2025-10-09 00:00:00,216361,Harper Turner,,2075,2,H,91,182,EUR,0,0,,Nonchargeable,TR626400985222
301,30100628,301000011393,Development (Bug),2025-10-09 00:00:00,270284,Quinn Fisher,,2073,4,H,53,212,EUR,0,0,"BUG 14315 - Debuggen van potato consumptie issue. Één keer kunnen reproduceren, daarna niet meer.",Nonchargeable,TR729568359098
301,30100628,301000011394,Development (Feature),2025-10-09 00:00:00,270284,Quinn Fisher,,2073,3.75,H,53,198.75,EUR,0,0,"FEATURE 13665 - Netto uren. Berekeningen volledig uitwerken, testen en controleren. Lijkt tot nu toe in orde.",Nonchargeable,TR834193192808
301,30100628,301000011393,Development (Bug),2025-10-09 00:00:00,247052,Taylor Irving,,2040,2,H,89,178,EUR,0,0,Support Potato en Reschedule / increase bulk operation,Nonchargeable,TR558316491155
301,30100628,301000011394,Development (Feature),2025-10-09 00:00:00,212676,Skyler Owen,,2073,8,H,90,720,EUR,0,0,14189 DMS Shipment: Report_Shipment_Load add extra fields regarding quality status,Nonchargeable,TR923234607258
301,30100628,301000011394,Development (Feature),2025-10-10 00:00:00,270284,Quinn Fisher,,2073,7.5,H,53,397.5,EUR,0,0,"Unit tests analyseren in Farm Frites, seeders schrijven voor netto uren en tests maken. Ook met Jan van Doorslaer Momentum code doorgenomen om production orders en customer orders etc. aan te maken voor tests.",Nonchargeable,TR415825707697
301,30100628,301000011398,Support (Internal),2025-10-10 00:00:00,270284,Quinn Fisher,,2073,0.25,H,53,13.25,EUR,0,0,Thomas Smekens geholpen met opkappen in Momentum,Nonchargeable,TR986577398621
301,30100628,301000011393,Development (Bug),2025-10-10 00:00:00,212676,Skyler Owen,,2073,8,H,90,720,EUR,0,0,13935 Inbound 2B - Ontvangst folie 1 lot geen folienummers,Nonchargeable,TR671285499315
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-10 00:00:00,295647,Logan Bennett,,2071,3,H,85,255,EUR,0,0,Refinement Momentum team + standard GAP analyse,Nonchargeable,TR126227090974
301,30100628,301000011398,Support (Internal),2025-10-10 00:00:00,295647,Logan Bennett,,2071,1,H,85,85,EUR,0,0,Begeleiden collega's + bijwerken DevOps,Nonchargeable,TR260549615498
301,30100400,301000006656,Development,2025-10-10 00:00:00,205695,Jamie Reed,,2071,0.5,H,85,42.5,EUR,0,0,Check with ramon if changes where made,Nonchargeable,TR834667320053
301,30100677,301000012684,Project hours,2025-10-10 00:00:00,247052,Taylor Irving,,2040,8,H,89,712,EUR,0,0,Site visit Mentor Leiden,Nonchargeable,TR319286447768
301,30100559,301000010283,Project Management,2025-10-13 00:00:00,282397,Jordan Palmer,,2023,2,H,94,188,EUR,0,0,,Nonchargeable,TR925780383750
301,30100628,301000011394,Development (Feature),2025-10-13 00:00:00,205695,Jamie Reed,,2071,8,H,85,680,EUR,0,0,Separate validation from specifications table for quality export,Nonchargeable,TR279467494214
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-13 00:00:00,270284,Quinn Fisher,,2073,1.25,H,53,66.25,EUR,0,0,FF Daily Standup & Team Roles & Responsibilities,Nonchargeable,TR417756852094
301,30100628,301000011394,Development (Feature),2025-10-13 00:00:00,270284,Quinn Fisher,,2073,6,H,53,318,EUR,0,0,FEATURE 13665 - Unit tests schrijven voor netto uren. Jan van Doorslaer heeft me ook geholpen met inplannen van operatie issue voor het testen.,Nonchargeable,TR377813046063
301,30100628,301000011398,Support (Internal),2025-10-13 00:00:00,270284,Quinn Fisher,,2073,0.25,H,53,13.25,EUR,0,0,Thomas Smekens helpen met consumeren van folie,Nonchargeable,TR856180673050
301,30100628,301000011393,Development (Bug),2025-10-13 00:00:00,247052,Taylor Irving,,2040,5.5,H,89,489.5,EUR,0,0,"14372
",Nonchargeable,TR425491336594
301,30100628,301000011392,"Governance, Meetings (BA)",2025-10-13 00:00:00,212676,Skyler Owen,,2073,2,H,90,180,EUR,0,0,Status meeting + weekly focus + team rollen,Nonchargeable,TR925509898025
301,30100628,301000011394,Development (Feature),2025-10-13 00:00:00,212676,Skyler Owen,,2073,6,H,90,540,EUR,0,0,14200 14189 14089 14090 DMS,Nonchargeable,TR136684054789
301,30100628,301000011391,"Governance, Meetings (PM)",2025-10-13 00:00:00,245082,Kendall Davies,,2022,7,H,97.75,684.25,EUR,0,0,,Nonchargeable,TR994893726897
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-13 00:00:00,295647,Logan Bennett,,2071,3,H,85,255,EUR,0,0,Meetings Team Roles & Responsibilities + afstemmen proces + release go-nogo,Nonchargeable,TR213613028294
301,30100628,301000011398,Support (Internal),2025-10-13 00:00:00,295647,Logan Bennett,,2071,5,H,85,425,EUR,0,0,Begeleiden collega's + bijwerken DevOps,Nonchargeable,TR914650181060
301,30100628,301000011393,Development (Bug),2025-10-14 00:00:00,205695,Jamie Reed,,2071,7,H,85,595,EUR,0,0,"Fout in Track and Trace module PRD
14361",Nonchargeable,TR917007179131
301,30100628,301000011394,Development (Feature),2025-10-14 00:00:00,205695,Jamie Reed,,2071,1,H,85,85,EUR,0,0,"Separate validation from specifications table for quality export, fix update specifications table",Nonchargeable,TR716959680188
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-14 00:00:00,270284,Quinn Fisher,,2073,0.25,H,53,13.25,EUR,0,0,FF Daily Standup,Nonchargeable,TR359368293256
301,30100628,301000011393,Development (Bug),2025-10-14 00:00:00,270284,Quinn Fisher,,2073,0.5,H,53,26.5,EUR,0,0,"BUG 14315 - -	Met Jules gebeld over potato consumption bug hoe hij het kon reproduceren. Zelf hiervoor nog geprobeerd, maar lukte niet. Na bespreking kon ik het ook reproduceren.",Nonchargeable,TR961187853767
301,30100628,301000011394,Development (Feature),2025-10-14 00:00:00,270284,Quinn Fisher,,2073,6.75,H,53,357.75,EUR,0,0,,Nonchargeable,TR979595702833
301,30100628,301000011398,Support (Internal),2025-10-14 00:00:00,270284,Quinn Fisher,,2073,0.5,H,53,26.5,EUR,0,0,Thomas Smekens helpen met zijn ticket.,Nonchargeable,TR416522461756
301,30100628,301000011393,Development (Bug),2025-10-14 00:00:00,212676,Skyler Owen,,2073,4,H,90,360,EUR,0,0,14356 Planned load date wordt niet meer weergeven op MOM website,Nonchargeable,TR833120578101
301,30100628,301000011393,Development (Bug),2025-10-14 00:00:00,212676,Skyler Owen,,2073,4,H,90,360,EUR,0,0,14086 STO Olie Ontvangst in meerdere docks houdt niet de verzonden batch,Nonchargeable,TR526840647228
301,30100628,301000011391,"Governance, Meetings (PM)",2025-10-14 00:00:00,245082,Kendall Davies,,2022,2,H,97.75,195.5,EUR,0,0,,Nonchargeable,TR446540075212
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-14 00:00:00,295647,Logan Bennett,,2071,1,H,85,85,EUR,0,0,Meeting Gaps: Uitfaseren MesAcess,Nonchargeable,TR709738610812
301,30100628,301000011398,Support (Internal),2025-10-14 00:00:00,295647,Logan Bennett,,2071,1.5,H,85,127.5,EUR,0,0,Begeleiden collega's + bijwerken DevOps,Nonchargeable,TR113115980550
301,30100559,301000010283,Project Management,2025-10-14 00:00:00,282397,Jordan Palmer,,2023,1,H,94,94,EUR,0,0,,Nonchargeable,TR378071945128
301,30100628,301000011392,"Governance, Meetings (BA)",2025-10-15 00:00:00,216361,Harper Turner,,2075,4,H,91,364,EUR,0,0,meetings Lommel,Nonchargeable,TR779477085741
301,30100628,301000011399,Analysis,2025-10-15 00:00:00,216361,Harper Turner,,2075,4,H,91,364,EUR,0,0,CR besprekingen,Nonchargeable,TR958430174059
301,30100628,301000011393,Development (Bug),2025-10-15 00:00:00,205695,Jamie Reed,,2071,8,H,85,680,EUR,0,0,"Check data for double cargos on production servers and see what we can do to correct.
Check timeout om interface messages reported by tom",Nonchargeable,TR875816214141
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-15 00:00:00,270284,Quinn Fisher,,2073,1.5,H,53,79.5,EUR,0,0,Meetings & reizen,Nonchargeable,TR811717078363
301,30100628,301000011393,Development (Bug),2025-10-15 00:00:00,270284,Quinn Fisher,,2073,1.5,H,53,79.5,EUR,0,0,BUG 14315 – bug reproduceren en uitgezocht waar het vandaan komt. Lig aan het niet gebruiken van de potato generic.,Nonchargeable,TR930508124196
301,30100628,301000011394,Development (Feature),2025-10-15 00:00:00,270284,Quinn Fisher,,2073,5,H,53,265,EUR,0,0,FEATURE 13665 –logica aanpassen.,Nonchargeable,TR699527549938
301,30100628,301000011392,"Governance, Meetings (BA)",2025-10-15 00:00:00,212676,Skyler Owen,,2073,3,H,90,270,EUR,0,0,"Refinement meeting + andere besprekingen
",Nonchargeable,TR764596582306
301,30100628,301000011393,Development (Bug),2025-10-15 00:00:00,212676,Skyler Owen,,2073,5,H,90,450,EUR,0,0,"14086 STO Olie Ontvangst in meerdere docks houdt niet de verzonden batch
",Nonchargeable,TR951247352893
301,30100628,301000011391,"Governance, Meetings (PM)",2025-10-15 00:00:00,245082,Kendall Davies,,2022,2,H,97.75,195.5,EUR,0,0,,Nonchargeable,TR422953613548
301,30100628,301000011402,Support (External),2025-10-15 00:00:00,295647,Logan Bennett,,2071,5,H,85,425,EUR,0,0,CR doornemen met Jan + dmoe stock status GAP analyse,Nonchargeable,TR295201173737
301,30100628,301000011398,Support (Internal),2025-10-15 00:00:00,295647,Logan Bennett,,2071,3,H,85,255,EUR,0,0,Begeleiden collega's + bijwerken DevOps,Nonchargeable,TR851548209368
301,30100628,301000011399,Analysis,2025-10-16 00:00:00,216361,Harper Turner,,2075,3,H,91,273,EUR,0,0,Aardappel ontvangst,Nonchargeable,TR302183304805
301,30100628,301000011393,Development (Bug),2025-10-16 00:00:00,205695,Jamie Reed,,2071,5,H,85,425,EUR,0,0,14182,Nonchargeable,TR293112360736
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-16 00:00:00,270284,Quinn Fisher,,2073,2.25,H,53,119.25,EUR,0,0,FF Daily Standup & Meeting aardappelontvangst,Nonchargeable,TR665797858137
301,30100628,301000011393,Development (Bug),2025-10-16 00:00:00,270284,Quinn Fisher,,2073,1.5,H,53,79.5,EUR,0,0,BUG 14441 – uitzoeken waar dit fout gaat op productie. Bevindingen te bespreken met Tom en Jules.,Nonchargeable,TR512829481133
301,30100628,301000011394,Development (Feature),2025-10-16 00:00:00,270284,Quinn Fisher,,2073,4,H,53,212,EUR,0,0,FEATURE 13665 – Cron job toegevoegd voor configureerbare tijd van versturen partial confirmation.,Nonchargeable,TR568325957955
301,30100628,301000011398,Support (Internal),2025-10-16 00:00:00,270284,Quinn Fisher,,2073,0.25,H,53,13.25,EUR,0,0,Thomas Smekens helpen met potato consumpties en blending.,Nonchargeable,TR711084133994
301,30100628,301000011393,Development (Bug),2025-10-16 00:00:00,212676,Skyler Owen,,2073,8,H,90,720,EUR,0,0,"14086 STO Olie Ontvangst in meerdere docks houdt niet de verzonden batch
 + 14199 Inbound 2a/b: STO Inbound mag niet geweigerd kunnen worden
",Nonchargeable,TR242868821202
301,30100628,301000011391,"Governance, Meetings (PM)",2025-10-16 00:00:00,245082,Kendall Davies,,2022,5,H,97.75,488.75,EUR,0,0,,Nonchargeable,TR740641311249
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-16 00:00:00,295647,Logan Bennett,,2071,1,H,85,85,EUR,0,0,Project status meeting,Nonchargeable,TR382806477544
301,30100628,301000011402,Support (External),2025-10-16 00:00:00,295647,Logan Bennett,,2071,3,H,85,255,EUR,0,0,Meeting CR aardapelontvangst,Nonchargeable,TR460801498535
301,30100628,301000011398,Support (Internal),2025-10-16 00:00:00,295647,Logan Bennett,,2071,4,H,85,340,EUR,0,0,Begeleiden collega's + bijwerken DevOps,Nonchargeable,TR879391958400
301,30100628,301000011392,"Governance, Meetings (BA)",2025-10-17 00:00:00,216361,Harper Turner,,2075,1,H,91,91,EUR,0,0,refinement,Nonchargeable,TR271530232564
301,30100628,301000011399,Analysis,2025-10-17 00:00:00,216361,Harper Turner,,2075,2,H,91,182,EUR,0,0,"14171,12866",Nonchargeable,TR267675268087
301,30100628,301000011396,Testing,2025-10-17 00:00:00,216361,Harper Turner,,2075,2,H,91,182,EUR,0,0,14181,Nonchargeable,TR456175746180
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-17 00:00:00,270284,Quinn Fisher,,2073,0.25,H,53,13.25,EUR,0,0,FF Daily Standup,Nonchargeable,TR158398156373
301,30100628,301000011394,Development (Feature),2025-10-17 00:00:00,270284,Quinn Fisher,,2073,7.25,H,53,384.25,EUR,0,0,"FEATURE 13665 – Dagrapport logica aangepast, cron job trigger logica uitgewerkt en aangepast, fallback methodes toegevoegd en verdere logica uitgewerkt.",Nonchargeable,TR776995794833
301,30100628,301000011398,Support (Internal),2025-10-17 00:00:00,270284,Quinn Fisher,,2073,0.5,H,53,26.5,EUR,0,0,Ronny Vermeiren geholpen met uitzoeken SAP berichten en Jan van Doorslaer om hulp gevraagd met dagrapport Farm Frites,Nonchargeable,TR829470731668
301,30100628,301000011393,Development (Bug),2025-10-17 00:00:00,212676,Skyler Owen,,2073,8,H,90,720,EUR,0,0,"13926 Inbound 2b - SSCC met voorloop nul worden niet goed overgenomen  + 14199 Inbound 2a/b: STO Inbound mag niet geweigerd kunnen worden
",Nonchargeable,TR638164362101
301,30100628,301000011391,"Governance, Meetings (PM)",2025-10-17 00:00:00,245082,Kendall Davies,,2022,2,H,97.75,195.5,EUR,0,0,,Nonchargeable,TR730457855030
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-17 00:00:00,295647,Logan Bennett,,2071,1,H,85,85,EUR,0,0,Refinement meeting,Nonchargeable,TR493204943911
301,30100628,301000011398,Support (Internal),2025-10-17 00:00:00,295647,Logan Bennett,,2071,6,H,85,510,EUR,0,0,Begeleiden collega's + bijwerken DevOps,Nonchargeable,TR959306479813
301,30100628,301000011402,Support (External),2025-10-18 00:00:00,295647,Logan Bennett,,2071,1.5,O,85,127.5,EUR,0,0,Backup en restore van ACC naar DEV,Nonchargeable,TR450931820139
301,30100628,301000011401,"Governance, Meetings (ENG)",2025-10-20 00:00:00,270284,Quinn Fisher,,2073,0.25,H,53,13.25,EUR,0,0,FF Daily Standup,Nonchargeable,TR342774723210
301,30100628,301000011394,Development (Feature),2025-10-20 00:00:00,270284,Quinn Fisher,,2073,6.5,H,53,344.5,EUR,0,0,FEATURE 13665 – Nieuwe opzet testen. Hierbij kwamen wat issues naar boven. Hiervoor Jan van Doorslaer gevraagd hoe we dit het beste kunnen aanpakken. Oude logica verwijderd en nieuwe manier van netto uren trigger toegepast. Dit weer getest.,Nonchargeable,TR305973693879
301,30100628,301000011398,Support (Internal),2025-10-20 00:00:00,270284,Quinn Fisher,,2073,1,H,53,53,EUR,0,0,Jan van Doorslaer ondersteuning ticket netto uren. Logica besprken van registreren van netto uren. Apart registreren van andere trigger en deze opvangen in runtime job van shift change. & Thomas Smekens geholpen met zijn ticket.,Nonchargeable,TR175250431014
301,30100628,301000011398,Support (Internal),2025-10-20 00:00:00,205695,Jamie Reed,,2071,2,H,85,170,EUR,0,0,,Nonchargeable,TR657427734603
301,30100628,301000011392,"Governance, Meetings (BA)",2025-10-20 00:00:00,212676,Skyler Owen,,2073,2,H,90,180,EUR,0,0,Status meeting + weekly focus + team rollen,Nonchargeable,TR555951024426
